-;;;;;;;;8;9;10;11;12;13;14;15;16;17;18;19
-;;;;;;;;POTENCIA (€/kW/día);;;;;;ENERGIA (€/kWh);;;;;
-;soporte;CIA;SISTEMA;CIA;Producto CIA (potencia);Transporte Distribución;fee;P1;P2;P3;P4;P5;P6;P1;P2;P3;P4;P5;P6
-;CANARIASAEQFIJOARMONIA6.2TD3;AEQ;CANARIAS;;ARMONIA;6.2TD;3; 0,04336 € ; 0,04017 € ; 0,01711 € ; 0,01348 € ; 0,00328 € ; 0,00206 € ; 0,21140 € ; 0,18940 € ; 0,19324 € ; 0,17632 € ; 0,16256 € ; 0,15794 € 
-;CANARIASAEQFIJOEQUILIBRIO6.2TD3;AEQ;CANARIAS;;EQUILIBRIO;6.2TD;3; 0,04336 € ; 0,04017 € ; 0,02533 € ; 0,02169 € ; 0,01150 € ; 0,01028 € ; 0,21140 € ; 0,18940 € ; 0,19324 € ; 0,17632 € ; 0,16256 € ; 0,15794 € 
-;CANARIASAEQFIJOSIMETRIA6.2TD3;AEQ;CANARIAS;;SIMETRIA;6.2TD;3; 0,04336 € ; 0,04017 € ; 0,03252 € ; 0,02889 € ; 0,01869 € ; 0,01747 € ; 0,21140 € ; 0,18940 € ; 0,19324 € ; 0,17632 € ; 0,16256 € ; 0,15794 € 
-;CANARIASAEQFIJOARMONIA6.2TD4;AEQ;CANARIAS;;ARMONIA;6.2TD;4; 0,04336 € ; 0,04017 € ; 0,01711 € ; 0,01348 € ; 0,00328 € ; 0,00206 € ; 0,21240 € ; 0,19040 € ; 0,19424 € ; 0,17732 € ; 0,16356 € ; 0,15894 € 
-;CANARIASAEQFIJOEQUILIBRIO6.2TD4;AEQ;CANARIAS;;EQUILIBRIO;6.2TD;4; 0,04336 € ; 0,04017 € ; 0,02533 € ; 0,02169 € ; 0,01150 € ; 0,01028 € ; 0,21240 € ; 0,19040 € ; 0,19424 € ; 0,17732 € ; 0,16356 € ; 0,15894 € 
-;CANARIASAEQFIJOSIMETRIA6.2TD4;AEQ;CANARIAS;;SIMETRIA;6.2TD;4; 0,04336 € ; 0,04017 € ; 0,03252 € ; 0,02889 € ; 0,01869 € ; 0,01747 € ; 0,21240 € ; 0,19040 € ; 0,19424 € ; 0,17732 € ; 0,16356 € ; 0,15894 € 
-;CANARIASAEQFIJOARMONIA6.2TD5;AEQ;CANARIAS;;ARMONIA;6.2TD;5; 0,04336 € ; 0,04017 € ; 0,01711 € ; 0,01348 € ; 0,00328 € ; 0,00206 € ; 0,21340 € ; 0,19140 € ; 0,19524 € ; 0,17832 € ; 0,16456 € ; 0,15994 € 
-;CANARIASAEQFIJOEQUILIBRIO6.2TD5;AEQ;CANARIAS;;EQUILIBRIO;6.2TD;5; 0,04336 € ; 0,04017 € ; 0,02533 € ; 0,02169 € ; 0,01150 € ; 0,01028 € ; 0,21340 € ; 0,19140 € ; 0,19524 € ; 0,17832 € ; 0,16456 € ; 0,15994 € 
-;CANARIASAEQFIJOSIMETRIA6.2TD5;AEQ;CANARIAS;;SIMETRIA;6.2TD;5; 0,04336 € ; 0,04017 € ; 0,03252 € ; 0,02889 € ; 0,01869 € ; 0,01747 € ; 0,21340 € ; 0,19140 € ; 0,19524 € ; 0,17832 € ; 0,16456 € ; 0,15994 € 
-;CANARIASAEQFIJOARMONIA6.2TD6;AEQ;CANARIAS;;ARMONIA;6.2TD;6; 0,04336 € ; 0,04017 € ; 0,01711 € ; 0,01348 € ; 0,00328 € ; 0,00206 € ; 0,21440 € ; 0,19240 € ; 0,19624 € ; 0,17932 € ; 0,16556 € ; 0,16094 € 
-;CANARIASAEQFIJOEQUILIBRIO6.2TD6;AEQ;CANARIAS;;EQUILIBRIO;6.2TD;6; 0,04336 € ; 0,04017 € ; 0,02533 € ; 0,02169 € ; 0,01150 € ; 0,01028 € ; 0,21440 € ; 0,19240 € ; 0,19624 € ; 0,17932 € ; 0,16556 € ; 0,16094 € 
-;CANARIASAEQFIJOSIMETRIA6.2TD6;AEQ;CANARIAS;;SIMETRIA;6.2TD;6; 0,04336 € ; 0,04017 € ; 0,03252 € ; 0,02889 € ; 0,01869 € ; 0,01747 € ; 0,21440 € ; 0,19240 € ; 0,19624 € ; 0,17932 € ; 0,16556 € ; 0,16094 € 
-;CANARIASAEQFIJOARMONIA6.2TD8;AEQ;CANARIAS;;ARMONIA;6.2TD;8; 0,04336 € ; 0,04017 € ; 0,01711 € ; 0,01348 € ; 0,00328 € ; 0,00206 € ; 0,21640 € ; 0,19440 € ; 0,19824 € ; 0,18132 € ; 0,16756 € ; 0,16294 € 
-;CANARIASAEQFIJOEQUILIBRIO6.2TD8;AEQ;CANARIAS;;EQUILIBRIO;6.2TD;8; 0,04336 € ; 0,04017 € ; 0,02533 € ; 0,02169 € ; 0,01150 € ; 0,01028 € ; 0,21640 € ; 0,19440 € ; 0,19824 € ; 0,18132 € ; 0,16756 € ; 0,16294 € 
-;CANARIASAEQFIJOSIMETRIA6.2TD8;AEQ;CANARIAS;;SIMETRIA;6.2TD;8; 0,04336 € ; 0,04017 € ; 0,03252 € ; 0,02889 € ; 0,01869 € ; 0,01747 € ; 0,21640 € ; 0,19440 € ; 0,19824 € ; 0,18132 € ; 0,16756 € ; 0,16294 € 
-;CANARIASAEQFIJOARMONIA6.2TD10;AEQ;CANARIAS;;ARMONIA;6.2TD;10; 0,04336 € ; 0,04017 € ; 0,01711 € ; 0,01348 € ; 0,00328 € ; 0,00206 € ; 0,21840 € ; 0,19640 € ; 0,20024 € ; 0,18332 € ; 0,16956 € ; 0,16494 € 
-;CANARIASAEQFIJOEQUILIBRIO6.2TD10;AEQ;CANARIAS;;EQUILIBRIO;6.2TD;10; 0,04336 € ; 0,04017 € ; 0,02533 € ; 0,02169 € ; 0,01150 € ; 0,01028 € ; 0,21840 € ; 0,19640 € ; 0,20024 € ; 0,18332 € ; 0,16956 € ; 0,16494 € 
-;CANARIASAEQFIJOSIMETRIA6.2TD10;AEQ;CANARIAS;;SIMETRIA;6.2TD;10; 0,04336 € ; 0,04017 € ; 0,03252 € ; 0,02889 € ; 0,01869 € ; 0,01747 € ; 0,21840 € ; 0,19640 € ; 0,20024 € ; 0,18332 € ; 0,16956 € ; 0,16494 € 
-;CANARIASAEQFIJOARMONIA6.2TD15;AEQ;CANARIAS;;ARMONIA;6.2TD;15; 0,04336 € ; 0,04017 € ; 0,01711 € ; 0,01348 € ; 0,00328 € ; 0,00206 € ; 0,22340 € ; 0,20140 € ; 0,20524 € ; 0,18832 € ; 0,17456 € ; 0,16994 € 
-;CANARIASAEQFIJOEQUILIBRIO6.2TD15;AEQ;CANARIAS;;EQUILIBRIO;6.2TD;15; 0,04336 € ; 0,04017 € ; 0,02533 € ; 0,02169 € ; 0,01150 € ; 0,01028 € ; 0,22340 € ; 0,20140 € ; 0,20524 € ; 0,18832 € ; 0,17456 € ; 0,16994 € 
-;CANARIASAEQFIJOSIMETRIA6.2TD15;AEQ;CANARIAS;;SIMETRIA;6.2TD;15; 0,04336 € ; 0,04017 € ; 0,03252 € ; 0,02889 € ; 0,01869 € ; 0,01747 € ; 0,22340 € ; 0,20140 € ; 0,20524 € ; 0,18832 € ; 0,17456 € ; 0,16994 € 
-;CANARIASAEQFIJOARMONIA6.2TD20;AEQ;CANARIAS;;ARMONIA;6.2TD;20; 0,04336 € ; 0,04017 € ; 0,01711 € ; 0,01348 € ; 0,00328 € ; 0,00206 € ; 0,22840 € ; 0,20640 € ; 0,21024 € ; 0,19332 € ; 0,17956 € ; 0,17494 € 
-;CANARIASAEQFIJOEQUILIBRIO6.2TD20;AEQ;CANARIAS;;EQUILIBRIO;6.2TD;20; 0,04336 € ; 0,04017 € ; 0,02533 € ; 0,02169 € ; 0,01150 € ; 0,01028 € ; 0,22840 € ; 0,20640 € ; 0,21024 € ; 0,19332 € ; 0,17956 € ; 0,17494 € 
-;CANARIASAEQFIJOSIMETRIA6.2TD20;AEQ;CANARIAS;;SIMETRIA;6.2TD;20; 0,04336 € ; 0,04017 € ; 0,03252 € ; 0,02889 € ; 0,01869 € ; 0,01747 € ; 0,22840 € ; 0,20640 € ; 0,21024 € ; 0,19332 € ; 0,17956 € ; 0,17494 € 
-;CANARIASAEQFIJOARMONIA6.2TD25;AEQ;CANARIAS;;ARMONIA;6.2TD;25; 0,04336 € ; 0,04017 € ; 0,01711 € ; 0,01348 € ; 0,00328 € ; 0,00206 € ; 0,23340 € ; 0,21140 € ; 0,21524 € ; 0,19832 € ; 0,18456 € ; 0,17994 € 
-;CANARIASAEQFIJOEQUILIBRIO6.2TD25;AEQ;CANARIAS;;EQUILIBRIO;6.2TD;25; 0,04336 € ; 0,04017 € ; 0,02533 € ; 0,02169 € ; 0,01150 € ; 0,01028 € ; 0,23340 € ; 0,21140 € ; 0,21524 € ; 0,19832 € ; 0,18456 € ; 0,17994 € 
-;CANARIASAEQFIJOSIMETRIA6.2TD25;AEQ;CANARIAS;;SIMETRIA;6.2TD;25; 0,04336 € ; 0,04017 € ; 0,03252 € ; 0,02889 € ; 0,01869 € ; 0,01747 € ; 0,23340 € ; 0,21140 € ; 0,21524 € ; 0,19832 € ; 0,18456 € ; 0,17994 € 
-;CANARIASAEQFIJOARMONIA6.2TD30;AEQ;CANARIAS;;ARMONIA;6.2TD;30; 0,04336 € ; 0,04017 € ; 0,01711 € ; 0,01348 € ; 0,00328 € ; 0,00206 € ; 0,23840 € ; 0,21640 € ; 0,22024 € ; 0,20332 € ; 0,18956 € ; 0,18494 € 
-;CANARIASAEQFIJOEQUILIBRIO6.2TD30;AEQ;CANARIAS;;EQUILIBRIO;6.2TD;30; 0,04336 € ; 0,04017 € ; 0,02533 € ; 0,02169 € ; 0,01150 € ; 0,01028 € ; 0,23840 € ; 0,21640 € ; 0,22024 € ; 0,20332 € ; 0,18956 € ; 0,18494 € 
-;CANARIASAEQFIJOSIMETRIA6.2TD30;AEQ;CANARIAS;;SIMETRIA;6.2TD;30; 0,04336 € ; 0,04017 € ; 0,03252 € ; 0,02889 € ; 0,01869 € ; 0,01747 € ; 0,23840 € ; 0,21640 € ; 0,22024 € ; 0,20332 € ; 0,18956 € ; 0,18494 € 
-;BALEARESAEQFIJOARMONIA2.0TD3;AEQ;BALEARES;;ARMONIA;2.0TD;3; 0,07180 € ; 0,00553 € ; -   € ; -   € ; -   € ; -   € ; 0,27541 € ; 0,22061 € ; 0,18375 € ; -   € ; -   € ; -   € 
-;BALEARESAEQFIJOEQUILIBRIO2.0TD3;AEQ;BALEARES;;EQUILIBRIO;2.0TD;3; 0,08160 € ; 0,01354 € ; -   € ; -   € ; -   € ; -   € ; 0,27541 € ; 0,22061 € ; 0,18375 € ; -   € ; -   € ; -   € 
-;BALEARESAEQFIJOSIMETRIA2.0TD3;AEQ;BALEARES;;SIMETRIA;2.0TD;3; 0,09215 € ; 0,02217 € ; -   € ; -   € ; -   € ; -   € ; 0,27541 € ; 0,22061 € ; 0,18375 € ; -   € ; -   € ; -   € 
-;BALEARESAEQFIJOARMONIA2.0TD6;AEQ;BALEARES;;ARMONIA;2.0TD;6; 0,07180 € ; 0,00553 € ; -   € ; -   € ; -   € ; -   € ; 0,27841 € ; 0,22361 € ; 0,18675 € ; -   € ; -   € ; -   € 
-;BALEARESAEQFIJOEQUILIBRIO2.0TD6;AEQ;BALEARES;;EQUILIBRIO;2.0TD;6; 0,08160 € ; 0,01354 € ; -   € ; -   € ; -   € ; -   € ; 0,27841 € ; 0,22361 € ; 0,18675 € ; -   € ; -   € ; -   € 
-;BALEARESAEQFIJOSIMETRIA2.0TD6;AEQ;BALEARES;;SIMETRIA;2.0TD;6; 0,09215 € ; 0,02217 € ; -   € ; -   € ; -   € ; -   € ; 0,27841 € ; 0,22361 € ; 0,18675 € ; -   € ; -   € ; -   € 
-;BALEARESAEQFIJOARMONIA2.0TD8;AEQ;BALEARES;;ARMONIA;2.0TD;8; 0,07180 € ; 0,00553 € ; -   € ; -   € ; -   € ; -   € ; 0,28041 € ; 0,22561 € ; 0,18875 € ; -   € ; -   € ; -   € 
-;BALEARESAEQFIJOEQUILIBRIO2.0TD8;AEQ;BALEARES;;EQUILIBRIO;2.0TD;8; 0,08160 € ; 0,01354 € ; -   € ; -   € ; -   € ; -   € ; 0,28041 € ; 0,22561 € ; 0,18875 € ; -   € ; -   € ; -   € 
-;BALEARESAEQFIJOSIMETRIA2.0TD8;AEQ;BALEARES;;SIMETRIA;2.0TD;8; 0,09215 € ; 0,02217 € ; -   € ; -   € ; -   € ; -   € ; 0,28041 € ; 0,22561 € ; 0,18875 € ; -   € ; -   € ; -   € 
-;BALEARESAEQFIJOARMONIA2.0TD10;AEQ;BALEARES;;ARMONIA;2.0TD;10; 0,07180 € ; 0,00553 € ; -   € ; -   € ; -   € ; -   € ; 0,28241 € ; 0,22761 € ; 0,19075 € ; -   € ; -   € ; -   € 
-;BALEARESAEQFIJOEQUILIBRIO2.0TD10;AEQ;BALEARES;;EQUILIBRIO;2.0TD;10; 0,08160 € ; 0,01354 € ; -   € ; -   € ; -   € ; -   € ; 0,28241 € ; 0,22761 € ; 0,19075 € ; -   € ; -   € ; -   € 
-;BALEARESAEQFIJOSIMETRIA2.0TD10;AEQ;BALEARES;;SIMETRIA;2.0TD;10; 0,09215 € ; 0,02217 € ; -   € ; -   € ; -   € ; -   € ; 0,28241 € ; 0,22761 € ; 0,19075 € ; -   € ; -   € ; -   € 
-;BALEARESAEQFIJOARMONIA2.0TD15;AEQ;BALEARES;;ARMONIA;2.0TD;15; 0,07180 € ; 0,00553 € ; -   € ; -   € ; -   € ; -   € ; 0,28741 € ; 0,23261 € ; 0,19575 € ; -   € ; -   € ; -   € 
-;BALEARESAEQFIJOEQUILIBRIO2.0TD15;AEQ;BALEARES;;EQUILIBRIO;2.0TD;15; 0,08160 € ; 0,01354 € ; -   € ; -   € ; -   € ; -   € ; 0,28741 € ; 0,23261 € ; 0,19575 € ; -   € ; -   € ; -   € 
-;BALEARESAEQFIJOSIMETRIA2.0TD15;AEQ;BALEARES;;SIMETRIA;2.0TD;15; 0,09215 € ; 0,02217 € ; -   € ; -   € ; -   € ; -   € ; 0,28741 € ; 0,23261 € ; 0,19575 € ; -   € ; -   € ; -   € 
-;BALEARESAEQFIJOARMONIA2.0TD20;AEQ;BALEARES;;ARMONIA;2.0TD;20; 0,07180 € ; 0,00553 € ; -   € ; -   € ; -   € ; -   € ; 0,29241 € ; 0,23761 € ; 0,20075 € ; -   € ; -   € ; -   € 
-;BALEARESAEQFIJOEQUILIBRIO2.0TD20;AEQ;BALEARES;;EQUILIBRIO;2.0TD;20; 0,08160 € ; 0,01354 € ; -   € ; -   € ; -   € ; -   € ; 0,29241 € ; 0,23761 € ; 0,20075 € ; -   € ; -   € ; -   € 
-;BALEARESAEQFIJOSIMETRIA2.0TD20;AEQ;BALEARES;;SIMETRIA;2.0TD;20; 0,09215 € ; 0,02217 € ; -   € ; -   € ; -   € ; -   € ; 0,29241 € ; 0,23761 € ; 0,20075 € ; -   € ; -   € ; -   € 
-;BALEARESAEQFIJOARMONIA2.0TD25;AEQ;BALEARES;;ARMONIA;2.0TD;25; 0,07180 € ; 0,00553 € ; -   € ; -   € ; -   € ; -   € ; 0,29741 € ; 0,24261 € ; 0,20575 € ; -   € ; -   € ; -   € 
-;BALEARESAEQFIJOEQUILIBRIO2.0TD25;AEQ;BALEARES;;EQUILIBRIO;2.0TD;25; 0,08160 € ; 0,01354 € ; -   € ; -   € ; -   € ; -   € ; 0,29741 € ; 0,24261 € ; 0,20575 € ; -   € ; -   € ; -   € 
-;BALEARESAEQFIJOSIMETRIA2.0TD25;AEQ;BALEARES;;SIMETRIA;2.0TD;25; 0,09215 € ; 0,02217 € ; -   € ; -   € ; -   € ; -   € ; 0,29741 € ; 0,24261 € ; 0,20575 € ; -   € ; -   € ; -   € 
-;BALEARESAEQFIJOARMONIA2.0TD30;AEQ;BALEARES;;ARMONIA;2.0TD;30; 0,07180 € ; 0,00553 € ; -   € ; -   € ; -   € ; -   € ; 0,30241 € ; 0,24761 € ; 0,21075 € ; -   € ; -   € ; -   € 
-;BALEARESAEQFIJOEQUILIBRIO2.0TD30;AEQ;BALEARES;;EQUILIBRIO;2.0TD;30; 0,08160 € ; 0,01354 € ; -   € ; -   € ; -   € ; -   € ; 0,30241 € ; 0,24761 € ; 0,21075 € ; -   € ; -   € ; -   € 
-;BALEARESAEQFIJOSIMETRIA2.0TD30;AEQ;BALEARES;;SIMETRIA;2.0TD;30; 0,09215 € ; 0,02217 € ; -   € ; -   € ; -   € ; -   € ; 0,30241 € ; 0,24761 € ; 0,21075 € ; -   € ; -   € ; -   € 
-;BALEARESAEQFIJOARMONIA3.0TD3;AEQ;BALEARES;;ARMONIA;3.0TD;3; 0,03831 € ; 0,03260 € ; 0,01097 € ; 0,01001 € ; 0,00749 € ; 0,00548 € ; 0,26555 € ; 0,24429 € ; 0,21652 € ; 0,19826 € ; 0,17860 € ; 0,17645 € 
-;BALEARESAEQFIJOEQUILIBRIO3.0TD3;AEQ;BALEARES;;EQUILIBRIO;3.0TD;3; 0,03831 € ; 0,03260 € ; 0,02124 € ; 0,02029 € ; 0,01776 € ; 0,01576 € ; 0,26555 € ; 0,24429 € ; 0,21652 € ; 0,19826 € ; 0,17860 € ; 0,17645 € 
-;BALEARESAEQFIJOSIMETRIA3.0TD3;AEQ;BALEARES;;SIMETRIA;3.0TD;3; 0,03831 € ; 0,03260 € ; 0,03562 € ; 0,03467 € ; 0,03214 € ; 0,03014 € ; 0,26555 € ; 0,24429 € ; 0,21652 € ; 0,19826 € ; 0,17860 € ; 0,17645 € 
-;BALEARESAEQFIJOARMONIA3.0TD6;AEQ;BALEARES;;ARMONIA;3.0TD;6; 0,03831 € ; 0,03260 € ; 0,01097 € ; 0,01001 € ; 0,00749 € ; 0,00548 € ; 0,26855 € ; 0,24729 € ; 0,21952 € ; 0,20126 € ; 0,18160 € ; 0,17945 € 
-;BALEARESAEQFIJOEQUILIBRIO3.0TD6;AEQ;BALEARES;;EQUILIBRIO;3.0TD;6; 0,03831 € ; 0,03260 € ; 0,02124 € ; 0,02029 € ; 0,01776 € ; 0,01576 € ; 0,26855 € ; 0,24729 € ; 0,21952 € ; 0,20126 € ; 0,18160 € ; 0,17945 € 
-;BALEARESAEQFIJOSIMETRIA3.0TD6;AEQ;BALEARES;;SIMETRIA;3.0TD;6; 0,03831 € ; 0,03260 € ; 0,03562 € ; 0,03467 € ; 0,03214 € ; 0,03014 € ; 0,26855 € ; 0,24729 € ; 0,21952 € ; 0,20126 € ; 0,18160 € ; 0,17945 € 
-;BALEARESAEQFIJOARMONIA3.0TD8;AEQ;BALEARES;;ARMONIA;3.0TD;8; 0,03831 € ; 0,03260 € ; 0,01097 € ; 0,01001 € ; 0,00749 € ; 0,00548 € ; 0,27055 € ; 0,24929 € ; 0,22152 € ; 0,20326 € ; 0,18360 € ; 0,18145 € 
;BALEARESAEQFIJOEQUILIBRIO3.0TD8;AEQ;BALEARES;;EQUILIBRIO;3.0TD;8; 0,03831 € ; 0,03260 € ; 0,02124 € ; 0,02029 € ; 0,01776 € ; 0,01576 € ; 0,27055 € ; 0,24929 € ; 0,22152 € ; 0,20326 € ; 0,18360 € ; 0,18145 € 
-;BALEARESAEQFIJOSIMETRIA3.0TD8;AEQ;BALEARES;;SIMETRIA;3.0TD;8; 0,03831 € ; 0,03260 € ; 0,03562 € ; 0,03467 € ; 0,03214 € ; 0,03014 € ; 0,27055 € ; 0,24929 € ; 0,22152 € ; 0,20326 € ; 0,18360 € ; 0,18145 € 
-;BALEARESAEQFIJOARMONIA3.0TD10;AEQ;BALEARES;;ARMONIA;3.0TD;10; 0,03831 € ; 0,03260 € ; 0,01097 € ; 0,01001 € ; 0,00749 € ; 0,00548 € ; 0,27255 € ; 0,25129 € ; 0,22352 € ; 0,20526 € ; 0,18560 € ; 0,18345 € 
-;BALEARESAEQFIJOEQUILIBRIO3.0TD10;AEQ;BALEARES;;EQUILIBRIO;3.0TD;10; 0,03831 € ; 0,03260 € ; 0,02124 € ; 0,02029 € ; 0,01776 € ; 0,01576 € ; 0,27255 € ; 0,25129 € ; 0,22352 € ; 0,20526 € ; 0,18560 € ; 0,18345 € 
-;BALEARESAEQFIJOSIMETRIA3.0TD10;AEQ;BALEARES;;SIMETRIA;3.0TD;10; 0,03831 € ; 0,03260 € ; 0,03562 € ; 0,03467 € ; 0,03214 € ; 0,03014 € ; 0,27255 € ; 0,25129 € ; 0,22352 € ; 0,20526 € ; 0,18560 € ; 0,18345 € 
-;BALEARESAEQFIJOARMONIA3.0TD15;AEQ;BALEARES;;ARMONIA;3.0TD;15; 0,03831 € ; 0,03260 € ; 0,01097 € ; 0,01001 € ; 0,00749 € ; 0,00548 € ; 0,27755 € ; 0,25629 € ; 0,22852 € ; 0,21026 € ; 0,19060 € ; 0,18845 € 
-;BALEARESAEQFIJOEQUILIBRIO3.0TD15;AEQ;BALEARES;;EQUILIBRIO;3.0TD;15; 0,03831 € ; 0,03260 € ; 0,02124 € ; 0,02029 € ; 0,01776 € ; 0,01576 € ; 0,27755 € ; 0,25629 € ; 0,22852 € ; 0,21026 € ; 0,19060 € ; 0,18845 € 
-;BALEARESAEQFIJOSIMETRIA3.0TD15;AEQ;BALEARES;;SIMETRIA;3.0TD;15; 0,03831 € ; 0,03260 € ; 0,03562 € ; 0,03467 € ; 0,03214 € ; 0,03014 € ; 0,27755 € ; 0,25629 € ; 0,22852 € ; 0,21026 € ; 0,19060 € ; 0,18845 € 
-;BALEARESAEQFIJOARMONIA3.0TD20;AEQ;BALEARES;;ARMONIA;3.0TD;20; 0,03831 € ; 0,03260 € ; 0,01097 € ; 0,01001 € ; 0,00749 € ; 0,00548 € ; 0,28255 € ; 0,26129 € ; 0,23352 € ; 0,21526 € ; 0,19560 € ; 0,19345 € 
-;BALEARESAEQFIJOEQUILIBRIO3.0TD20;AEQ;BALEARES;;EQUILIBRIO;3.0TD;20; 0,03831 € ; 0,03260 € ; 0,02124 € ; 0,02029 € ; 0,01776 € ; 0,01576 € ; 0,28255 € ; 0,26129 € ; 0,23352 € ; 0,21526 € ; 0,19560 € ; 0,19345 € 
-;BALEARESAEQFIJOSIMETRIA3.0TD20;AEQ;BALEARES;;SIMETRIA;3.0TD;20; 0,03831 € ; 0,03260 € ; 0,03562 € ; 0,03467 € ; 0,03214 € ; 0,03014 € ; 0,28255 € ; 0,26129 € ; 0,23352 € ; 0,21526 € ; 0,19560 € ; 0,19345 € 
-;BALEARESAEQFIJOARMONIA3.0TD25;AEQ;BALEARES;;ARMONIA;3.0TD;25; 0,03831 € ; 0,03260 € ; 0,01097 € ; 0,01001 € ; 0,00749 € ; 0,00548 € ; 0,28755 € ; 0,26629 € ; 0,23852 € ; 0,22026 € ; 0,20060 € ; 0,19845 € 
-;BALEARESAEQFIJOEQUILIBRIO3.0TD25;AEQ;BALEARES;;EQUILIBRIO;3.0TD;25; 0,03831 € ; 0,03260 € ; 0,02124 € ; 0,02029 € ; 0,01776 € ; 0,01576 € ; 0,28755 € ; 0,26629 € ; 0,23852 € ; 0,22026 € ; 0,20060 € ; 0,19845 € 
-;BALEARESAEQFIJOSIMETRIA3.0TD25;AEQ;BALEARES;;SIMETRIA;3.0TD;25; 0,03831 € ; 0,03260 € ; 0,03562 € ; 0,03467 € ; 0,03214 € ; 0,03014 € ; 0,28755 € ; 0,26629 € ; 0,23852 € ; 0,22026 € ; 0,20060 € ; 0,19845 € 
-;BALEARESAEQFIJOARMONIA3.0TD30;AEQ;BALEARES;;ARMONIA;3.0TD;30; 0,03831 € ; 0,03260 € ; 0,01097 € ; 0,01001 € ; 0,00749 € ; 0,00548 € ; 0,29255 € ; 0,27129 € ; 0,24352 € ; 0,22526 € ; 0,20560 € ; 0,20345 € 
-;BALEARESAEQFIJOEQUILIBRIO3.0TD30;AEQ;BALEARES;;EQUILIBRIO;3.0TD;30; 0,03831 € ; 0,03260 € ; 0,02124 € ; 0,02029 € ; 0,01776 € ; 0,01576 € ; 0,29255 € ; 0,27129 € ; 0,24352 € ; 0,22526 € ; 0,20560 € ; 0,20345 € 
-;BALEARESAEQFIJOSIMETRIA3.0TD30;AEQ;BALEARES;;SIMETRIA;3.0TD;30; 0,03831 € ; 0,03260 € ; 0,03562 € ; 0,03467 € ; 0,03214 € ; 0,03014 € ; 0,29255 € ; 0,27129 € ; 0,24352 € ; 0,22526 € ; 0,20560 € ; 0,20345 € 
-;BALEARESAEQFIJOARMONIA6.1TD1.5;AEQ;BALEARES;;ARMONIA;6.1TD;1,5; 0,06292 € ; 0,05436 € ; 0,02830 € ; 0,02345 € ; 0,00523 € ; 0,00315 € ; 0,22851 € ; 0,20528 € ; 0,19311 € ; 0,18487 € ; 0,17119 € ; 0,15815 € 
-;BALEARESAEQFIJOEQUILIBRIO6.1TD1.5;AEQ;BALEARES;;EQUILIBRIO;6.1TD;1,5; 0,06292 € ; 0,05436 € ; 0,03651 € ; 0,03167 € ; 0,01345 € ; 0,01137 € ; 0,22851 € ; 0,20528 € ; 0,19311 € ; 0,18487 € ; 0,17119 € ; 0,15815 € 
-;BALEARESAEQFIJOSIMETRIA6.1TD1.5;AEQ;BALEARES;;SIMETRIA;6.1TD;1,5; 0,06292 € ; 0,05436 € ; 0,04371 € ; 0,03887 € ; 0,02064 € ; 0,01856 € ; 0,22851 € ; 0,20528 € ; 0,19311 € ; 0,18487 € ; 0,17119 € ; 0,15815 € 
-;BALEARESAEQFIJOARMONIA6.1TD3;AEQ;BALEARES;;ARMONIA;6.1TD;3; 0,06292 € ; 0,05436 € ; 0,02830 € ; 0,02345 € ; 0,00523 € ; 0,00315 € ; 0,23001 € ; 0,20678 € ; 0,19461 € ; 0,18637 € ; 0,17269 € ; 0,15965 € 
-;BALEARESAEQFIJOEQUILIBRIO6.1TD3;AEQ;BALEARES;;EQUILIBRIO;6.1TD;3; 0,06292 € ; 0,05436 € ; 0,03651 € ; 0,03167 € ; 0,01345 € ; 0,01137 € ; 0,23001 € ; 0,20678 € ; 0,19461 € ; 0,18637 € ; 0,17269 € ; 0,15965 € 
-;BALEARESAEQFIJOSIMETRIA6.1TD3;AEQ;BALEARES;;SIMETRIA;6.1TD;3; 0,06292 € ; 0,05436 € ; 0,04371 € ; 0,03887 € ; 0,02064 € ; 0,01856 € ; 0,23001 € ; 0,20678 € ; 0,19461 € ; 0,18637 € ; 0,17269 € ; 0,15965 € 
-;BALEARESAEQFIJOARMONIA6.1TD4;AEQ;BALEARES;;ARMONIA;6.1TD;4; 0,06292 € ; 0,05436 € ; 0,02830 € ; 0,02345 € ; 0,00523 € ; 0,00315 € ; 0,23101 € ; 0,20778 € ; 0,19561 € ; 0,18737 € ; 0,17369 € ; 0,16065 € 
-;BALEARESAEQFIJOEQUILIBRIO6.1TD4;AEQ;BALEARES;;EQUILIBRIO;6.1TD;4; 0,06292 € ; 0,05436 € ; 0,03651 € ; 0,03167 € ; 0,01345 € ; 0,01137 € ; 0,23101 € ; 0,20778 € ; 0,19561 € ; 0,18737 € ; 0,17369 € ; 0,16065 € 
-;BALEARESAEQFIJOSIMETRIA6.1TD4;AEQ;BALEARES;;SIMETRIA;6.1TD;4; 0,06292 € ; 0,05436 € ; 0,04371 € ; 0,03887 € ; 0,02064 € ; 0,01856 € ; 0,23101 € ; 0,20778 € ; 0,19561 € ; 0,18737 € ; 0,17369 € ; 0,16065 € 
-;BALEARESAEQFIJOARMONIA6.1TD5;AEQ;BALEARES;;ARMONIA;6.1TD;5; 0,06292 € ; 0,05436 € ; 0,02830 € ; 0,02345 € ; 0,00523 € ; 0,00315 € ; 0,23201 € ; 0,20878 € ; 0,19661 € ; 0,18837 € ; 0,17469 € ; 0,16165 € 
