1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19
soporte;sistema;cia;producto;producto cia;tarifa;fee;P1;P2;P3;P4;P5;P6;P1.;P2.;P3.;P4.;P5.;P6.
PENINSULAAEQFIJOSIMETRIA2.0TD3;PENINSULA;AEQ;FIJO;SIMETRIA;2.0TD;3;0,092145 €;0,022172 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €;0,265522 €;0,211940 €;0,175676 €;0,000000 €;0,000000 €;0,000000 €
PENINSULAAEQFIJOARMONIA2.0TD6;PENINSULA;AEQ;FIJO;ARMONIA;2.0TD;6;0,071803 €;0,005528 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €;0,268522 €;0,214940 €;0,178676 €;0,000000 €;0,000000 €;0,000000 €
PENINSULAAEQFIJOEQUILIBRIO2.0TD6;PENINSULA;AEQ;FIJO;EQUILIBRIO;2.0TD;6;0,081597 €;0,013542 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €;0,268522 €;0,214940 €;0,178676 €;0,000000 €;0,000000 €;0,000000 €
PENINSULAAEQFIJOSIMETRIA2.0TD6;PENINSULA;AEQ;FIJO;SIMETRIA;2.0TD;6;0,092145 €;0,022172 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €;0,268522 €;0,214940 €;0,178676 €;0,000000 €;0,000000 €;0,000000 €
PENINSULAAEQFIJOARMONIA2.0TD8;PENINSULA;AEQ;FIJO;ARMONIA;2.0TD;8;0,071803 €;0,005528 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €;0,270522 €;0,216904 €;0,180676 €;0,000000 €;0,000000 €;0,000000 €
PENINSULAAEQFIJOEQUILIBRIO2.0TD8;PENINSULA;AEQ;FIJO;EQUILIBRIO;2.0TD;8;0,081597 €;0,013542 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €;0,270522 €;0,216904 €;0,180676 €;0,000000 €;0,000000 €;0,000000 €
PENINSULAAEQFIJOSIMETRIA2.0TD8;PENINSULA;AEQ;FIJO;SIMETRIA;2.0TD;8;0,092145 €;0,022172 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €;0,270522 €;0,216904 €;0,180676 €;0,000000 €;0,000000 €;0,000000 €
PENINSULAAEQFIJOARMONIA2.0TD10;PENINSULA;AEQ;FIJO;ARMONIA;2.0TD;10;0,071803 €;0,005528 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €;0,272522 €;0,218940 €;0,182676 €;0,000000 €;0,000000 €;0,000000 €
PENINSULAAEQFIJOEQUILIBRIO2.0TD10;PENINSULA;AEQ;FIJO;EQUILIBRIO;2.0TD;10;0,081597 €;0,013542 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €;0,272522 €;0,218940 €;0,182676 €;0,000000 €;0,000000 €;0,000000 €
PENINSULAAEQFIJOSIMETRIA2.0TD10;PENINSULA;AEQ;FIJO;SIMETRIA;2.0TD;10;0,092145 €;0,022172 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €;0,272522 €;0,218940 €;0,182676 €;0,000000 €;0,000000 €;0,000000 €
PENINSULAAEQFIJOARMONIA2.0TD15;PENINSULA;AEQ;FIJO;ARMONIA;2.0TD;15;0,071803 €;0,005528 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €;0,277522 €;0,223940 €;0,187676 €;0,000000 €;0,000000 €;0,000000 €
PENINSULAAEQFIJOEQUILIBRIO2.0TD15;PENINSULA;AEQ;FIJO;EQUILIBRIO;2.0TD;15;0,081597 €;0,013542 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €;0,277522 €;0,223940 €;0,187676 €;0,000000 €;0,000000 €;0,000000 €
PENINSULAAEQFIJOSIMETRIA2.0TD15;PENINSULA;AEQ;FIJO;SIMETRIA;2.0TD;15;0,092145 €;0,022172 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €;0,277522 €;0,223940 €;0,187676 €;0,000000 €;0,000000 €;0,000000 €
PENINSULAAEQFIJOARMONIA2.0TD20;PENINSULA;AEQ;FIJO;ARMONIA;2.0TD;20;0,071803 €;0,005528 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €;0,282522 €;0,228940 €;0,192676 €;0,000000 €;0,000000 €;0,000000 €
PENINSULAAEQFIJOEQUILIBRIO2.0TD20;PENINSULA;AEQ;FIJO;EQUILIBRIO;2.0TD;20;0,081597 €;0,013542 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €;0,282522 €;0,228940 €;0,192676 €;0,000000 €;0,000000 €;0,000000 €
PENINSULAAEQFIJOSIMETRIA2.0TD20;PENINSULA;AEQ;FIJO;SIMETRIA;2.0TD;20;0,092145 €;0,022172 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €;0,282522 €;0,228940 €;0,192676 €;0,000000 €;0,000000 €;0,000000 €
PENINSULAAEQFIJOARMONIA2.0TD25;PENINSULA;AEQ;FIJO;ARMONIA;2.0TD;25;0,071803 €;0,005528 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €;0,287522 €;0,233940 €;0,197476 €;0,000000 €;0,000000 €;0,000000 €
PENINSULAAEQFIJOEQUILIBRIO2.0TD25;PENINSULA;AEQ;FIJO;EQUILIBRIO;2.0TD;25;0,081597 €;0,013542 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €;0,287522 €;0,233940 €;0,197476 €;0,000000 €;0,000000 €;0,000000 €
PENINSULAAEQFIJOSIMETRIA2.0TD25;PENINSULA;AEQ;FIJO;SIMETRIA;2.0TD;25;0,092145 €;0,022172 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €;0,287522 €;0,233940 €;0,197476 €;0,000000 €;0,000000 €;0,000000 €
PENINSULAAEQFIJOARMONIA2.0TD30;PENINSULA;AEQ;FIJO;ARMONIA;2.0TD;30;0,071803 €;0,005528 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €;0,292522 €;0,238940 €;0,202676 €;0,000000 €;0,000000 €;0,000000 €
PENINSULAAEQFIJOEQUILIBRIO2.0TD30;PENINSULA;AEQ;FIJO;EQUILIBRIO;2.0TD;30;0,081597 €;0,013542 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €;0,292522 €;0,238940 €;0,202676 €;0,000000 €;0,000000 €;0,000000 €
PENINSULAAEQFIJOSIMETRIA2.0TD30;PENINSULA;AEQ;FIJO;SIMETRIA;2.0TD;30;0,092145 €;0,022172 €;0,000000 €;0,000000 €;0,000000 €;0,000000 €;0,292522 €;0,238940 €;0,202676 €;0,000000 €;0,000000 €;0,000000 €
PENINSULAAEQFIJOARMONIA3.0TD3;PENINSULA;AEQ;FIJO;ARMONIA;3.0TD;3;0,038308 €;0,032600 €;0,010965 €;0,010011 €;0,007487 €;0,005483 €;0,256565 €;0,235767 €;0,207862 €;0,189579 €;0,170251 €;0,167743 €
PENINSULAAEQFIJOEQUILIBRIO3.0TD3;PENINSULA;AEQ;FIJO;EQUILIBRIO;3.0TD;3;0,038308 €;0,032600 €;0,021238 €;0,020285 €;0,017761 €;0,015757 €;0,256565 €;0,235767 €;0,207862 €;0,189579 €;0,170251 €;0,167743 €
PENINSULAAEQFIJOSIMETRIA3.0TD3;PENINSULA;AEQ;FIJO;SIMETRIA;3.0TD;3;0,038308 €;0,032600 €;0,035622 €;0,034668 €;0,032144 €;0,030140 €;0,256565 €;0,235767 €;0,207862 €;0,189579 €;0,170251 €;0,167743 €
PENINSULAAEQFIJOARMONIA3.0TD6;PENINSULA;AEQ;FIJO;ARMONIA;3.0TD;6;0,038308 €;0,032600 €;0,010965 €;0,010011 €;0,007487 €;0,005483 €;0,259565 €;0,238767 €;0,210862 €;0,192579 €;0,173251 €;0,170743 €
PENINSULAAEQFIJOEQUILIBRIO3.0TD6;PENINSULA;AEQ;FIJO;EQUILIBRIO;3.0TD;6;0,038308 €;0,032600 €;0,021238 €;0,020285 €;0,017761 €;0,015757 €;0,259565 €;0,238767 €;0,210862 €;0,192579 €;0,173251 €;0,170743 €
PENINSULAAEQFIJOSIMETRIA3.0TD6;PENINSULA;AEQ;FIJO;SIMETRIA;3.0TD;6;0,038308 €;0,032600 €;0,035622 €;0,034668 €;0,032144 €;0,030140 €;0,259565 €;0,238767 €;0,210862 €;0,192579 €;0,173251 €;0,170743 €
PENINSULAAEQFIJOARMONIA3.0TD8;PENINSULA;AEQ;FIJO;ARMONIA;3.0TD;8;0,038308 €;0,032600 €;0,010965 €;0,010011 €;0,007487 €;0,005483 €;0,261565 €;0,240767 €;0,212862 €;0,194579 €;0,175251 €;0,172743 €
PENINSULAAEQFIJOEQUILIBRIO3.0TD8;PENINSULA;AEQ;FIJO;EQUILIBRIO;3.0TD;8;0,038308 €;0,032600 €;0,021238 €;0,020285 €;0,017761 €;0,015757 €;0,261565 €;0,240767 €;0,212862 €;0,194579 €;0,175251 €;0,172743 €
PENINSULAAEQFIJOSIMETRIA3.0TD8;PENINSULA;AEQ;FIJO;SIMETRIA;3.0TD;8;0,038308 €;0,032600 €;0,035622 €;0,034668 €;0,032144 €;0,030140 €;0,261565 €;0,240767 €;0,212862 €;0,194579 €;0,175251 €;0,172743 €
PENINSULAAEQFIJOARMONIA3.0TD10;PENINSULA;AEQ;FIJO;ARMONIA;3.0TD;10;0,038308 €;0,032600 €;0,010965 €;0,010011 €;0,007487 €;0,005483 €;0,263565 €;0,242767 €;0,214862 €;0,196579 €;0,177251 €;0,174743 €
PENINSULAAEQFIJOEQUILIBRIO3.0TD10;PENINSULA;AEQ;FIJO;EQUILIBRIO;3.0TD;10;0,038308 €;0,032600 €;0,021238 €;0,020285 €;0,017761 €;0,015757 €;0,263565 €;0,242767 €;0,214862 €;0,196579 €;0,177251 €;0,174743 €
PENINSULAAEQFIJOSIMETRIA3.0TD10;PENINSULA;AEQ;FIJO;SIMETRIA;3.0TD;10;0,038308 €;0,032600 €;0,035622 €;0,034668 €;0,032144 €;0,030140 €;0,263565 €;0,242767 €;0,214862 €;0,196579 €;0,177251 €;0,174743 €
PENINSULAAEQFIJOARMONIA3.0TD15;PENINSULA;AEQ;FIJO;ARMONIA;3.0TD;15;0,038308 €;0,032600 €;0,010965 €;0,010011 €;0,007487 €;0,005483 €;0,268565 €;0,247767 €;0,219862 €;0,201579 €;0,182251 €;0,179743 €
PENINSULAAEQFIJOEQUILIBRIO3.0TD15;PENINSULA;AEQ;FIJO;EQUILIBRIO;3.0TD;15;0,038308 €;0,032600 €;0,021238 €;0,020285 €;0,017761 €;0,015757 €;0,268565 €;0,247767 €;0,219862 €;0,201579 €;0,182251 €;0,179743 €
PENINSULAAEQFIJOSIMETRIA3.0TD15;PENINSULA;AEQ;FIJO;SIMETRIA;3.0TD;15;0,038308 €;0,032600 €;0,035622 €;0,034668 €;0,032144 €;0,030140 €;0,268565 €;0,247767 €;0,219862 €;0,201579 €;0,182251 €;0,179743 €
PENINSULAAEQFIJOARMONIA3.0TD20;PENINSULA;AEQ;FIJO;ARMONIA;3.0TD;20;0,038308 €;0,032600 €;0,010965 €;0,010011 €;0,007487 €;0,005483 €;0,273565 €;0,252767 €;0,224862 €;0,206579 €;0,187251 €;0,184743 €
PENINSULAAEQFIJOEQUILIBRIO3.0TD20;PENINSULA;AEQ;FIJO;EQUILIBRIO;3.0TD;20;0,038308 €;0,032600 €;0,021238 €;0,020285 €;0,017761 €;0,015757 €;0,273565 €;0,252767 €;0,224862 €;0,206579 €;0,187251 €;0,184743 €
PENINSULAAEQFIJOSIMETRIA3.0TD20;PENINSULA;AEQ;FIJO;SIMETRIA;3.0TD;20;0,038308 €;0,032600 €;0,035622 €;0,034668 €;0,032144 €;0,030140 €;0,273565 €;0,252767 €;0,224862 €;0,206579 €;0,187251 €;0,184743 €
PENINSULAAEQFIJOARMONIA3.0TD25;PENINSULA;AEQ;FIJO;ARMONIA;3.0TD;25;0,038308 €;0,032600 €;0,010965 €;0,010011 €;0,007487 €;0,005483 €;0,278565 €;0,257767 €;0,229862 €;0,211579 €;0,192251 €;0,189743 €
PENINSULAAEQFIJOEQUILIBRIO3.0TD25;PENINSULA;AEQ;FIJO;EQUILIBRIO;3.0TD;25;0,038308 €;0,032600 €;0,021238 €;0,020285 €;0,017761 €;0,015757 €;0,278565 €;0,257767 €;0,229862 €;0,211579 €;0,192251 €;0,189743 €
PENINSULAAEQFIJOSIMETRIA3.0TD25;PENINSULA;AEQ;FIJO;SIMETRIA;3.0TD;25;0,038308 €;0,032600 €;0,035622 €;0,034668 €;0,032144 €;0,030140 €;0,278565 €;0,257767 €;0,229862 €;0,211579 €;0,192251 €;0,189743 €
PENINSULAAEQFIJOARMONIA3.0TD30;PENINSULA;AEQ;FIJO;ARMONIA;3.0TD;30;0,038308 €;0,032600 €;0,010965 €;0,010011 €;0,007487 €;0,005483 €;0,283565 €;0,262767 €;0,234862 €;0,216579 €;0,197251 €;0,194743 €
PENINSULAAEQFIJOEQUILIBRIO3.0TD30;PENINSULA;AEQ;FIJO;EQUILIBRIO;3.0TD;30;0,038308 €;0,032600 €;0,021238 €;0,020285 €;0,017761 €;0,015757 €;0,283565 €;0,262767 €;0,234862 €;0,216579 €;0,197251 €;0,194743 €
PENINSULAAEQFIJOSIMETRIA3.0TD30;PENINSULA;AEQ;FIJO;SIMETRIA;3.0TD;30;0,038308 €;0,032600 €;0,035622 €;0,034668 €;0,032144 €;0,030140 €;0,283565 €;0,262767 €;0,234862 €;0,216579 €;0,197251 €;0,194743 €
PENINSULAAEQFIJOARMONIA6.1TD1.5;PENINSULA;AEQ;FIJO;ARMONIA;6.1TD;1,5;0,062918 €;0,054359 €;0,028295 €;0,023454 €;0,005229 €;0,003148 €;0,219779 €;0,198154 €;0,187935 €;0,171302 €;0,153539 €;0,151097 €
PENINSULAAEQFIJOEQUILIBRIO6.1TD1.5;PENINSULA;AEQ;FIJO;EQUILIBRIO;6.1TD;1,5;0,062918 €;0,054359 €;0,036514 €;0,031673 €;0,013448 €;0,011367 €;0,219779 €;0,198154 €;0,187935 €;0,171302 €;0,153539 €;0,151097 €
PENINSULAAEQFIJOSIMETRIA6.1TD1.5;PENINSULA;AEQ;FIJO;SIMETRIA;6.1TD;1,5;0,062918 €;0,054359 €;0,043706 €;0,038865 €;0,020640 €;0,018559 €;0,219779 €;0,198154 €;0,187935 €;0,171302 €;0,153539 €;0,151097 €
PENINSULAAEQFIJOARMONIA6.1TD3;PENINSULA;AEQ;FIJO;ARMONIA;6.1TD;3;0,062918 €;0,054359 €;0,028295 €;0,023454 €;0,005229 €;0,003148 €;0,221278 €;0,199654 €;0,189435 €;0,172802 €;0,155039 €;0,152597 €
PENINSULAAEQFIJOEQUILIBRIO6.1TD3;PENINSULA;AEQ;FIJO;EQUILIBRIO;6.1TD;3;0,062918 €;0,054359 €;0,036514 €;0,031673 €;0,013448 €;0,011367 €;0,221278 €;0,199654 €;0,189435 €;0,172802 €;0,155039 €;0,152597 €
PENINSULAAEQFIJOSIMETRIA6.1TD3;PENINSULA;AEQ;FIJO;SIMETRIA;6.1TD;3;0,062918 €;0,054359 €;0,043706 €;0,038865 €;0,020640 €;0,018559 €;0,221278 €;0,199654 €;0,189435 €;0,172802 €;0,155039 €;0,152597 €
PENINSULAAEQFIJOARMONIA6.1TD4;PENINSULA;AEQ;FIJO;ARMONIA;6.1TD;4;0,062918 €;0,054359 €;0,028295 €;0,023454 €;0,005229 €;0,003148 €;0,222279 €;0,200654 €;0,190435 €;0,173802 €;0,156039 €;0,153597 €
PENINSULAAEQFIJOEQUILIBRIO6.1TD4;PENINSULA;AEQ;FIJO;EQUILIBRIO;6.1TD;4;0,062918 €;0,054359 €;0,036514 €;0,031673 €;0,013448 €;0,011367 €;0,222279 €;0,200654 €;0,190435 €;0,173802 €;0,156039 €;0,153597 €
PENINSULAAEQFIJOSIMETRIA6.1TD4;PENINSULA;AEQ;FIJO;SIMETRIA;6.1TD;4;0,062918 €;0,054359 €;0,043706 €;0,038865 €;0,020640 €;0,018559 €;0,222279 €;0,200654 €;0,190435 €;0,173802 €;0,156039 €;0,153597 €
PENINSULAAEQFIJOARMONIA6.1TD5;PENINSULA;AEQ;FIJO;ARMONIA;6.1TD;5;0,062918 €;0,054359 €;0,028295 €;0,023454 €;0,005229 €;0,003148 €;0,223279 €;0,201654 €;0,191435 €;0,174802 €;0,157039 €;0,154597 €
PENINSULAAEQFIJOEQUILIBRIO6.1TD5;PENINSULA;AEQ;FIJO;EQUILIBRIO;6.1TD;5;0,062918 €;0,054359 €;0,036514 €;0,031673 €;0,013448 €;0,011367 €;0,223279 €;0,201654 €;0,191435 €;0,174802 €;0,157039 €;0,154597 €
PENINSULAAEQFIJOSIMETRIA6.1TD5;PENINSULA;AEQ;FIJO;SIMETRIA;6.1TD;5;0,062918 €;0,054359 €;0,043706 €;0,038865 €;0,020640 €;0,018559 €;0,223279 €;0,201654 €;0,191435 €;0,174802 €;0,157039 €;0,154597 €
PENINSULAAEQFIJOARMONIA6.1TD6;PENINSULA;AEQ;FIJO;ARMONIA;6.1TD;6;0,062918 €;0,054359 €;0,028295 €;0,023454 €;0,005229 €;0,003148 €;0,224279 €;0,202654 €;0,192435 €;0,175802 €;0,158039 €;0,155597 €
PENINSULAAEQFIJOEQUILIBRIO6.1TD6;PENINSULA;AEQ;FIJO;EQUILIBRIO;6.1TD;6;0,062918 €;0,054359 €;0,036514 €;0,031673 €;0,013448 €;0,011367 €;0,224279 €;0,202654 €;0,192435 €;0,175802 €;0,158039 €;0,155597 €
PENINSULAAEQFIJOSIMETRIA6.1TD6;PENINSULA;AEQ;FIJO;SIMETRIA;6.1TD;6;0,062918 €;0,054359 €;0,043706 €;0,038865 €;0,020640 €;0,018559 €;0,224279 €;0,202654 €;0,192435 €;0,175802 €;0,158039 €;0,155597 €
PENINSULAAEQFIJOARMONIA6.1TD8;PENINSULA;AEQ;FIJO;ARMONIA;6.1TD;8;0,062918 €;0,054359 €;0,028295 €;0,023454 €;0,005229 €;0,003148 €;0,226279 €;0,304654 €;0,194435 €;0,177802 €;0,160039 €;0,157597 €
PENINSULAAEQFIJOEQUILIBRIO6.1TD8;PENINSULA;AEQ;FIJO;EQUILIBRIO;6.1TD;8;0,062918 €;0,054359 €;0,036514 €;0,031673 €;0,013448 €;0,011367 €;0,226279 €;0,304654 €;0,194435 €;0,177802 €;0,160039 €;0,157597 €
PENINSULAAEQFIJOSIMETRIA6.1TD8;PENINSULA;AEQ;FIJO;SIMETRIA;6.1TD;8;0,062918 €;0,054359 €;0,043706 €;0,038865 €;0,020640 €;0,018559 €;0,226279 €;0,304654 €;0,194435 €;0,177802 €;0,160039 €;0,157597 €
PENINSULAAEQFIJOARMONIA6.1TD10;PENINSULA;AEQ;FIJO;ARMONIA;6.1TD;10;0,062918 €;0,054359 €;0,028295 €;0,023454 €;0,005229 €;0,003148 €;0,228279 €;0,206654 €;0,196435 €;0,179802 €;0,162039 €;0,159597 €
PENINSULAAEQFIJOEQUILIBRIO6.1TD10;PENINSULA;AEQ;FIJO;EQUILIBRIO;6.1TD;10;0,062918 €;0,054359 €;0,036514 €;0,031673 €;0,013448 €;0,011367 €;0,228279 €;0,206654 €;0,196435 €;0,179802 €;0,162039 €;0,159597 €
PENINSULAAEQFIJOSIMETRIA6.1TD10;PENINSULA;AEQ;FIJO;SIMETRIA;6.1TD;10;0,062918 €;0,054359 €;0,043706 €;0,038865 €;0,020640 €;0,018559 €;0,228279 €;0,206654 €;0,196435 €;0,179802 €;0,162039 €;0,159597 €
PENINSULAAEQFIJOARMONIA6.1TD15;PENINSULA;AEQ;FIJO;ARMONIA;6.1TD;15;0,062918 €;0,054359 €;0,028295 €;0,023454 €;0,005229 €;0,003148 €;0,233279 €;0,211654 €;0,201435 €;0,184802 €;0,167039 €;0,164597 €
PENINSULAAEQFIJOEQUILIBRIO6.1TD15;PENINSULA;AEQ;FIJO;EQUILIBRIO;6.1TD;15;0,062918 €;0,054359 €;0,036514 €;0,031673 €;0,013448 €;0,011367 €;0,233279 €;0,211654 €;0,201435 €;0,184802 €;0,167039 €;0,164597 €
PENINSULAAEQFIJOSIMETRIA6.1TD15;PENINSULA;AEQ;FIJO;SIMETRIA;6.1TD;15;0,062918 €;0,054359 €;0,043706 €;0,038865 €;0,020640 €;0,018559 €;0,233279 €;0,211654 €;0,201435 €;0,184802 €;0,167039 €;0,164597 €
PENINSULAAEQFIJOARMONIA6.1TD20;PENINSULA;AEQ;FIJO;ARMONIA;6.1TD;20;0,062918 €;0,054359 €;0,028295 €;0,023454 €;0,005229 €;0,003148 €;0,238279 €;0,216654 €;0,206435 €;0,189802 €;0,172039 €;0,169597 €
PENINSULAAEQFIJOEQUILIBRIO6.1TD20;PENINSULA;AEQ;FIJO;EQUILIBRIO;6.1TD;20;0,062918 €;0,054359 €;0,036514 €;0,031673 €;0,013448 €;0,011367 €;0,238279 €;0,216654 €;0,206435 €;0,189802 €;0,172039 €;0,169597 €
PENINSULAAEQFIJOSIMETRIA6.1TD20;PENINSULA;AEQ;FIJO;SIMETRIA;6.1TD;20;0,062918 €;0,054359 €;0,043706 €;0,038865 €;0,020640 €;0,018559 €;0,238279 €;0,216654 €;0,206435 €;0,189802 €;0,172039 €;0,169597 €
PENINSULAAEQFIJOARMONIA6.1TD25;PENINSULA;AEQ;FIJO;ARMONIA;6.1TD;25;0,062918 €;0,054359 €;0,028295 €;0,023454 €;0,005229 €;0,003148 €;0,243279 €;0,221654 €;0,211435 €;0,194802 €;0,177039 €;0,174597 €
PENINSULAAEQFIJOEQUILIBRIO6.1TD25;PENINSULA;AEQ;FIJO;EQUILIBRIO;6.1TD;25;0,062918 €;0,054359 €;0,036514 €;0,031673 €;0,013448 €;0,011367 €;0,243279 €;0,221654 €;0,211435 €;0,194802 €;0,177039 €;0,174597 €
PENINSULAAEQFIJOSIMETRIA6.1TD25;PENINSULA;AEQ;FIJO;SIMETRIA;6.1TD;25;0,062918 €;0,054359 €;0,043706 €;0,038865 €;0,020640 €;0,018559 €;0,243279 €;0,221654 €;0,211435 €;0,194802 €;0,177039 €;0,174597 €
PENINSULAAEQFIJOARMONIA6.1TD30;PENINSULA;AEQ;FIJO;ARMONIA;6.1TD;30;0,062918 €;0,054359 €;0,028295 €;0,023454 €;0,005229 €;0,003148 €;0,248279 €;0,226654 €;0,216435 €;0,199802 €;0,182039 €;0,179597 €
PENINSULAAEQFIJOEQUILIBRIO6.1TD30;PENINSULA;AEQ;FIJO;EQUILIBRIO;6.1TD;30;0,062918 €;0,054359 €;0,036514 €;0,031673 €;0,013448 €;0,011367 €;0,248279 €;0,226654 €;0,216435 €;0,199802 €;0,182039 €;0,179597 €
PENINSULAAEQFIJOSIMETRIA6.1TD30;PENINSULA;AEQ;FIJO;SIMETRIA;6.1TD;30;0,062918 €;0,054359 €;0,043706 €;0,038865 €;0,020640 €;0,018559 €;0,248279 €;0,226654 €;0,216435 €;0,199802 €;0,182039 €;0,179597 €
PENINSULAAEQFIJOARMONIA6.2TD1.5;PENINSULA;AEQ;FIJO;ARMONIA;6.2TD;1,5;0,043360 €;0,040165 €;0,017108 €;0,013475 €;0,003281 €;0,002059 €;0,197210 €;0,178265 €;0,181589 €;0,167023 €;0,152642 €;0,148006 €
PENINSULAAEQFIJOEQUILIBRIO6.2TD1.5;PENINSULA;AEQ;FIJO;EQUILIBRIO;6.2TD;1,5;0,043360 €;0,040165 €;0,025327 €;0,021694 €;0,011501 €;0,010279 €;0,197210 €;0,178265 €;0,181589 €;0,167023 €;0,152642 €;0,148006 €
PENINSULAAEQFIJOSIMETRIA6.2TD1.5;PENINSULA;AEQ;FIJO;SIMETRIA;6.2TD;1,5;0,043360 €;0,040165 €;0,032519 €;0,028886 €;0,018692 €;0,017470 €;0,197210 €;0,178265 €;0,181589 €;0,167023 €;0,152642 €;0,148006 €
PENINSULAAEQFIJOARMONIA6.2TD3;PENINSULA;AEQ;FIJO;ARMONIA;6.2TD;3;0,043360 €;0,040165 €;0,017108 €;0,013475 €;0,003281 €;0,002059 €;0,198710 €;0,179765 €;0,183089 €;0,168523 €;0,154142 €;0,149506 €
PENINSULAAEQFIJOEQUILIBRIO6.2TD3;PENINSULA;AEQ;FIJO;EQUILIBRIO;6.2TD;3;0,043360 €;0,040165 €;0,025327 €;0,021694 €;0,011501 €;0,010279 €;0,198710 €;0,179765 €;0,183089 €;0,168523 €;0,154142 €;0,149506 €
PENINSULAAEQFIJOSIMETRIA6.2TD3;PENINSULA;AEQ;FIJO;SIMETRIA;6.2TD;3;0,043360 €;0,040165 €;0,032519 €;0,028886 €;0,018692 €;0,017470 €;0,198710 €;0,179765 €;0,183089 €;0,168523 €;0,154142 €;0,149506 €
PENINSULAAEQFIJOARMONIA6.2TD4;PENINSULA;AEQ;FIJO;ARMONIA;6.2TD;4;0,043360 €;0,040165 €;0,017108 €;0,013475 €;0,003281 €;0,002059 €;0,199710 €;0,180765 €;0,184089 €;0,169523 €;0,155142 €;0,150506 €
PENINSULAAEQFIJOEQUILIBRIO6.2TD4;PENINSULA;AEQ;FIJO;EQUILIBRIO;6.2TD;4;0,043360 €;0,040165 €;0,025327 €;0,021694 €;0,011501 €;0,010279 €;0,199710 €;0,180765 €;0,184089 €;0,169523 €;0,155142 €;0,150506 €
PENINSULAAEQFIJOSIMETRIA6.2TD4;PENINSULA;AEQ;FIJO;SIMETRIA;6.2TD;4;0,043360 €;0,040165 €;0,032519 €;0,028886 €;0,018692 €;0,017470 €;0,199710 €;0,180765 €;0,184089 €;0,169523 €;0,155142 €;0,150506 €
PENINSULAAEQFIJOARMONIA6.2TD5;PENINSULA;AEQ;FIJO;ARMONIA;6.2TD;5;0,043360 €;0,040165 €;0,017108 €;0,013475 €;0,003281 €;0,002059 €;0,200710 €;0,181765 €;0,185089 €;0,170523 €;0,156142 €;0,151506 €
PENINSULAAEQFIJOEQUILIBRIO6.2TD5;PENINSULA;AEQ;FIJO;EQUILIBRIO;6.2TD;5;0,043360 €;0,040165 €;0,025327 €;0,021694 €;0,011501 €;0,010279 €;0,200710 €;0,181765 €;0,185089 €;0,170523 €;0,156142 €;0,151506 €
PENINSULAAEQFIJOSIMETRIA6.2TD5;PENINSULA;AEQ;FIJO;SIMETRIA;6.2TD;5;0,043360 €;0,040165 €;0,032519 €;0,028886 €;0,018692 €;0,017470 €;0,200710 €;0,181765 €;0,185089 €;0,170523 €;0,156142 €;0,151506 €
PENINSULAAEQFIJOARMONIA6.2TD6;PENINSULA;AEQ;FIJO;ARMONIA;6.2TD;6;0,043360 €;0,040165 €;0,017108 €;0,013475 €;0,003281 €;0,002059 €;0,201710 €;0,182765 €;0,186089 €;0,171523 €;0,157142 €;0,152506 €
PENINSULAAEQFIJOEQUILIBRIO6.2TD6;PENINSULA;AEQ;FIJO;EQUILIBRIO;6.2TD;6;0,043360 €;0,040165 €;0,025327 €;0,021694 €;0,011501 €;0,010279 €;0,201710 €;0,182765 €;0,186089 €;0,171523 €;0,157142 €;0,152506 €
PENINSULAAEQFIJOSIMETRIA6.2TD6;PENINSULA;AEQ;FIJO;SIMETRIA;6.2TD;6;0,043360 €;0,040165 €;0,032519 €;0,028886 €;0,018692 €;0,017470 €;0,201710 €;0,182765 €;0,186089 €;0,171523 €;0,157142 €;0,152506 €
PENINSULAAEQFIJOARMONIA6.2TD8;PENINSULA;AEQ;FIJO;ARMONIA;6.2TD;8;0,043360 €;0,040165 €;0,017108 €;0,013475 €;0,003281 €;0,002059 €;0,203710 €;0,184765 €;0,188089 €;0,173523 €;0,159142 €;0,154506 €
PENINSULAAEQFIJOEQUILIBRIO6.2TD8;PENINSULA;AEQ;FIJO;EQUILIBRIO;6.2TD;8;0,043360 €;0,040165 €;0,025327 €;0,021694 €;0,011501 €;0,010279 €;0,203710 €;0,184765 €;0,188089 €;0,173523 €;0,159142 €;0,154506 €
